ID,Codigo,Proteina,Humedad,Grasa,Ceniza,Fibra,Almidon,Version,FechaInicio,HoraInicio,FechaFin,HoraFin,FlagEstado
,7530777.0,36.2,10.8,6.5,12.0,2.1,16.0,30,04/04/25,00:00,06/04/25,23:59,0
,7530777.0,36.95,10.89,6.5,12.0,1.91,16.0,31,07/04/25,00:00,25/04/25,23:59,0
,7530777.0,37.76,10.6,6.5,12.0,1.86,16.0,33,26/04/25,00:00,22/05/25,23:59,0
,7530777.0,36.91,11.0,6.66,12.0,2.19,15.0,35,23/05/25,00:00,01/06/25,23:59,0
,7530777.0,37.75,11.0,7.0,13.0,2.21,14.0,40,02/06/25,00:00,,23:59,1
,7530825.0,36.77,11.0,7.53,11.97,1.88,16.0,5,02/01/25,00:00,14/01/25,23:59,0
,7530825.0,36.77,11.0,7.53,11.97,1.88,16.0,6,15/01/25,00:00,19/01/25,23:59,0
,7530825.0,36.46,11.0,7.67,12.0,1.88,16.0,7,20/01/25,00:00,08/03/25,23:59,0
,7530825.0,36.6,11.0,7.45,11.67,1.8,16.0,8,09/03/25,00:00,09/03/25,23:59,0
,7530825.0,36.6,11.0,7.45,11.67,1.8,16.0,9,10/03/25,00:00,11/03/25,23:59,0
,7530825.0,36.6,11.0,7.45,11.67,1.8,16.0,146,12/03/25,00:00,18/03/25,23:59,0
,7530825.0,36.77,11.0,7.35,11.55,1.81,16.0,10,19/03/25,00:00,23/03/25,23:59,0
,7530825.0,36.76,11.0,7.35,11.54,1.81,16.0,11,24/03/25,00:00,31/03/25,23:59,0
,7530825.0,36.57,11.0,7.14,10.68,2.13,16.0,12,01/04/25,00:00,02/04/25,23:59,0
,7530825.0,37.0,11.0,7.0,11.0,2.0,16.0,12,03/04/25,00:00,02/04/25,23:59,0
,7530825.0,36.57,11.0,7.14,11.0,2.13,16.0,12,03/04/25,00:00,09/04/25,23:59,0
,7530825.0,36.78,11.0,7.29,11.49,1.88,16.0,13,10/04/25,00:00,13/04/25,23:59,0
,7530825.0,36.6,11.0,7.34,11.42,1.88,16.0,14,14/04/25,00:00,23/04/25,23:59,0
,7530825.0,37.58,11.0,7.05,11.42,1.84,16.0,15,24/04/25,00:00,07/05/25,23:59,0
,7530825.0,37.72,11.0,6.79,10.61,2.13,15.97,17,08/05/25,00:00,11/05/25,23:59,0
,7530825.0,38.93,11.0,6.5,11.22,2.12,15.34,18,12/05/25,00:00,19/05/25,23:59,0
,7530825.0,36.51,11.0,7.44,11.24,2.13,16.0,19,20/05/25,00:00,31/05/25,23:59,0
,7530825.0,36.94,11.0,7.52,11.75,2.05,16.0,21,01/06/25,00:00,01/06/25,23:59,0
,7530825.0,36.3,11.0,8.79,12.0,2.03,16.0,24,02/06/25,00:00,11/06/25,23:59,0
,7530825.0,36.36,11.0,8.77,12.0,2.03,13.0,25,12/06/25,00:00,,23:59,1
,7530839.0,36.4,10.88,7.72,12.0,2.14,16.3,1,25/04/25,00:00,15/06/25,23:59,0
,7530839.0,37.48,11.0,6.85,10.79,2.09,14.62,1,16/06/25,00:00,18/08/25,23:59,0
,7530839.0,37.65,11.5,7.04,10.83,1.99,16.3,2,19/08/25,00:00,29/11/25,23:59,0
,7530839.0,37.67,11.5,7.6,11.68,2.18,14.43,4,30/11/25,00:00,,23:59,1
,7530840.0,36.4,10.88,7.71,12.0,2.14,16.3,1,25/04/25,00:00,15/07/25,23:59,0
,7530840.0,36.17,11.0,9.09,12.0,1.98,16.3,2,16/07/25,00:00,,23:59,1
,7530846.0,42.5,10.91,8.45,10.13,2.12,12.0,1,05/07/25,00:00,30/07/25,23:59,0
,7530846.0,42.5,11.0,9.35,10.01,1.93,12.0,1,31/07/25,00:00,11/08/25,23:59,0
,7530846.0,42.5,11.17,9.3,9.92,1.95,12.0,4,12/08/25,00:00,17/08/25,23:59,0
,7530846.0,42.78,10.95,8.42,10.08,1.75,14.0,6,18/08/25,00:00,06/09/25,23:59,0
,7530846.0,42.53,11.5,7.72,9.77,1.91,12.0,9,07/09/25,00:00,02/11/25,23:59,0
,7530846.0,42.96,10.88,7.52,10.16,2.17,12.0,11,03/11/25,00:00,14/11/25,23:59,0
,7530846.0,42.96,10.88,7.52,10.16,2.17,12.0,12,15/11/25,00:00,16/11/25,23:59,0
,7530846.0,42.73,11.36,7.47,10.2,2.14,12.0,13,17/11/25,00:00,28/12/25,23:59,0
,7530846.0,42.5,10.7,9.72,9.86,1.95,12.0,14,29/12/25,00:00,,23:59,1
,7530882.0,42.8,11.5,6.84,10.57,1.98,12.0,2,02/10/25,00:00,,23:59,1
,7530901.0,42.5,11.5,6.0,9.48,2.09,14.0,1,24/09/25,00:00,,23:59,1
,7530904.0,42.5,10.79,9.34,10.27,1.83,12.0,1,08/10/25,00:00,13/10/25,23:59,0
,7530904.0,42.5,10.86,9.26,10.28,1.83,12.0,2,14/10/25,00:00,31/10/25,23:59,0
,7530904.0,43.04,11.5,6.91,10.52,2.02,12.0,3,01/11/25,00:00,06/11/25,23:59,0
,7530904.0,42.75,10.9,7.46,10.27,2.09,12.0,4,07/11/25,00:00,11/11/25,23:59,0
,7530904.0,42.75,11.21,7.46,10.08,2.09,12.0,6,12/11/25,00:00,02/12/25,23:59,0
,7530904.0,42.5,11.37,7.56,9.46,2.22,12.0,7,03/12/25,00:00,12/12/25,23:59,0
,7530904.0,42.5,11.37,7.56,9.46,2.22,12.0,8,13/12/25,00:00,14/12/25,23:59,0
,7530904.0,42.5,11.03,7.61,9.63,2.41,12.0,9,15/12/25,00:00,25/12/25,23:59,0
,7530904.0,42.5,11.03,7.61,9.63,2.42,12.0,10,26/12/25,00:00,,23:59,1
,7549044.0,37.06,11.0,8.67,10.27,2.19,13.45,218,27/01/25,00:00,16/02/25,23:59,0
,7549044.0,37.63,11.0,6.5,9.69,2.15,16.1,221,17/02/25,00:00,25/05/25,23:59,0
,7549044.0,37.45,11.0,7.0,10.81,2.33,14.72,232,26/05/25,00:00,01/06/25,23:59,0
,7549044.0,37.61,11.24,8.4,12.0,2.34,13.03,235,02/06/25,00:00,16/06/25,23:59,0
,7549044.0,37.0,11.0,7.52,11.38,2.23,12.77,237,17/06/25,00:00,22/06/25,23:59,0
,7549044.0,37.35,11.0,7.77,12.0,2.27,13.56,238,23/06/25,00:00,29/06/25,23:59,0
,7549044.0,36.51,11.0,8.06,12.0,2.44,13.62,239,30/06/25,00:00,19/11/25,23:59,0
,7549044.0,37.83,11.5,7.02,10.66,2.34,15.03,252,20/11/25,00:00,29/11/25,23:59,0
,7549044.0,38.07,11.5,7.15,11.13,2.4,13.14,253,30/11/25,00:00,25/12/25,23:59,0
,7549044.0,36.95,11.5,7.43,11.03,2.5,15.07,255,26/12/25,00:00,,23:59,1
,7549054.0,35.87,11.0,8.47,11.75,1.88,16.0,142,27/01/25,00:00,16/02/25,23:59,0
,7549054.0,36.04,11.0,8.35,11.71,1.89,16.0,144,17/02/25,00:00,24/02/25,23:59,0
,7549054.0,36.27,11.0,8.23,11.5,1.89,16.0,145,25/02/25,00:00,11/03/25,23:59,0
,7549054.0,36.33,11.0,7.996,11.7,1.8,16.0,146,12/03/25,00:00,24/03/25,23:59,0
,7549054.0,36.69,11.0,8.94,11.94,1.85,14.0,147,25/03/25,00:00,06/04/25,23:59,0
,7549054.0,36.5,11.0,7.63,11.7,1.88,16.0,150,07/04/25,00:00,13/04/25,23:59,0
,7549054.0,36.32,11.0,7.53,11.8,1.88,16.0,151,14/04/25,00:00,20/04/25,23:59,0
,7549054.0,37.31,11.0,7.25,11.79,1.84,16.0,152,21/04/25,00:00,04/05/25,23:59,0
,7549054.0,37.09,11.0,6.53,11.73,2.13,16.0,154,05/05/25,00:00,11/05/25,23:59,0
,7549054.0,38.39,11.0,6.86,11.6,2.14,14.15,155,12/05/25,00:00,02/11/25,23:59,0
,7549054.0,37.47,11.5,6.77,11.96,2.17,16.0,173,03/11/25,00:00,20/11/25,23:59,0
,7549054.0,36.77,11.5,6.53,12.22,2.32,14.59,178,21/11/25,00:00,23/11/25,23:59,0
,7549054.0,36.5,11.5,6.62,12.24,2.32,14.11,179,24/11/25,00:00,05/12/25,23:59,0
,7549054.0,36.47,11.5,9.61,9.24,2.32,14.0,180,06/12/25,00:00,07/12/25,23:59,0
,7549054.0,36.47,11.5,9.61,9.24,2.32,14.0,181,08/12/25,00:00,,23:59,1
,7549088.0,38.17,11.0,6.64,12.0,2.04,14.0,22,02/01/25,00:00,09/04/25,23:59,0
,7549088.0,36.95,10.89,6.5,12.0,1.91,16.0,13,10/04/25,00:00,09/04/25,23:59,0
,7549088.0,36.95,10.89,6.5,12.0,1.91,16.0,31,10/04/25,00:00,25/05/25,23:59,0
,7549088.0,37.65,11.0,6.73,13.0,2.13,14.0,37,26/05/25,00:00,15/06/25,23:59,0
,7549088.0,36.98,11.0,6.5,12.92,2.02,14.0,41,16/06/25,00:00,14/07/25,23:59,0
,7549088.0,36.57,11.0,6.97,13.0,2.09,16.0,43,15/07/25,00:00,22/07/25,23:59,0
,7549088.0,37.81,11.0,7.0,13.0,2.13,14.0,45,23/07/25,00:00,10/08/25,23:59,0
,7549088.0,37.33,11.5,6.87,13.0,2.16,14.0,46,11/08/25,00:00,12/10/25,23:59,0
,7549088.0,36.86,11.5,6.5,12.57,2.03,16.0,48,13/10/25,00:00,10/11/25,23:59,0
,7549088.0,37.47,11.5,6.97,13.0,2.22,14.0,49,11/11/25,00:00,,23:59,1
,7500203.0,35.61,10.88,9.69,,,,114,12/02/24,00:00,19/06/24,23:59,0
,7500203.0,35.49,10.8,7.11,9.81,2.32,20.48,120,20/06/24,00:00,03/11/24,23:59,0
,7500203.0,35.5,11.0,9.97,11.41,2.0,16.3,133,04/11/24,00:00,18/12/24,23:59,0
,7500203.0,37.79,11.0,6.69,10.06,2.25,16.1,139,19/12/24,00:00,,23:59,1
,7530432.0,37.0,11.0,8.05,,,,179,12/02/24,00:00,18/02/24,23:59,0
,7530432.0,36.69,11.0,8.09,,,,179,19/02/24,00:00,25/02/24,23:59,0
,7530432.0,36.96,11.0,7.96,,,,180,26/02/24,00:00,03/03/24,23:59,0
,7530432.0,36.68,11.0,8.11,,,,181,04/03/24,00:00,14/04/24,23:59,0
,7530432.0,38.66,11.0,6.63,,,,183,15/04/24,00:00,22/04/24,23:59,0
,7530432.0,38.66,11.0,6.63,9.77,2.19,,183,23/04/24,00:00,23/04/24,23:59,0
,7530432.0,38.51,11.0,6.8,9.77,2.19,,183,24/04/24,00:00,28/04/24,23:59,0
,7530432.0,35.77,11.0,6.69,9.75,2.06,,184,29/04/24,00:00,21/05/24,23:59,0
,7530432.0,37.66,11.0,7.55,10.34,2.36,,186,22/05/24,00:00,27/05/24,23:59,0
,7530432.0,37.26,11.0,8.03,10.53,2.5,,186,28/05/24,00:00,27/05/24,23:59,0
,7530432.0,37.26,11.0,8.03,10.53,2.5,,187,28/05/24,00:00,28/05/24,23:59,0
,7530432.0,37.32,10.63,7.39,12.11,2.24,,116,29/05/24,00:00,28/05/24,23:59,0
,7530432.0,37.32,10.63,7.39,12.11,2.24,,186,29/05/24,00:00,04/06/24,23:59,0
,7530432.0,37.73,11.0,7.57,10.61,2.31,15.95,189,05/06/24,00:00,11/06/24,23:59,0
,7530432.0,37.67,11.0,7.92,10.67,2.31,15.62,189,12/06/24,00:00,11/06/24,23:59,0
,7530432.0,36.96,11.0,7.96,10.46,2.24,16.1,191,12/06/24,00:00,16/06/24,23:59,0
,7530432.0,35.83,10.82,6.5,10.07,2.22,21.06,192,17/06/24,00:00,23/06/24,23:59,0
,7530432.0,36.94,11.0,7.89,10.32,2.23,16.1,193,24/06/24,00:00,01/07/24,23:59,0
,7530432.0,38.08,11.0,7.73,10.39,2.35,15.0,193,02/07/24,00:00,01/07/24,23:59,0
,7530432.0,38.08,11.0,7.73,10.39,2.35,15.0,195,02/07/24,00:00,05/08/24,23:59,0
,7530432.0,38.54,11.0,6.5,10.22,2.38,16.09,197,06/08/24,00:00,18/08/24,23:59,0
,7530432.0,37.46,11.17,7.59,11.8,1.91,16.3,199,19/08/24,00:00,28/08/24,23:59,0
,7530432.0,38.86,11.0,6.5,10.33,2.38,15.93,200,29/08/24,00:00,06/09/24,23:59,0
,7530432.0,38.49,11.5,6.78,10.0,2.29,13.87,201,07/09/24,00:00,16/09/24,23:59,0
,7530432.0,38.52,11.5,6.5,9.97,2.23,15.87,203,17/09/24,00:00,16/09/24,23:59,0
,7530432.0,38.52,11.5,6.5,9.97,2.23,15.87,201,17/09/24,00:00,09/10/24,23:59,0
,7530432.0,38.24,11.5,6.65,10.03,2.25,16.1,204,10/10/24,00:00,13/10/24,23:59,0
,7530432.0,37.96,11.5,6.88,10.15,2.21,16.1,204,14/10/24,00:00,13/10/24,23:59,0
,7530432.0,37.96,11.5,6.88,10.15,2.21,16.1,205,14/10/24,00:00,27/10/24,23:59,0
,7530432.0,37.03,11.0,6.83,10.01,2.17,16.1,207,28/10/24,00:00,03/11/24,23:59,0
,7530432.0,37.03,11.0,6.83,10.02,2.17,16.1,208,04/11/24,00:00,03/11/24,23:59,0
,7530432.0,37.03,11.0,6.83,10.02,2.17,16.1,207,04/11/24,00:00,15/11/24,23:59,0
,7530432.0,38.14,11.0,6.5,9.94,2.07,16.1,209,16/11/24,00:00,28/11/24,23:59,0
,7530432.0,37.17,11.0,6.77,10.04,2.08,16.1,212,29/11/24,00:00,01/12/24,23:59,0
,7530432.0,37.39,11.0,6.76,10.06,2.19,16.1,213,02/12/24,00:00,10/12/24,23:59,0
,7530432.0,37.39,11.0,6.75,10.0,2.19,15.1,214,11/12/24,00:00,14/12/24,23:59,0
,7530432.0,37.24,10.82,7.33,11.37,1.97,16.3,214,15/12/24,00:00,15/12/24,23:59,0
,7530432.0,37.79,11.0,6.69,10.06,2.25,16.1,215,16/12/24,00:00,,23:59,1
,7530449.0,42.0,11.0,8.0,,,,92,13/01/24,00:00,19/01/24,23:59,0
,7530449.0,42.0,11.0,8.0,,,,93,20/01/24,00:00,04/02/24,23:59,0
,7530449.0,42.0,11.0,8.0,,,,95,05/02/24,00:00,18/03/24,23:59,0
,7530449.0,42.0,11.0,8.0,,,,98,19/03/24,00:00,09/06/24,23:59,0
,7530449.0,42.0,11.0,8.04,12.0,1.73,14.16,105,10/06/24,00:00,11/06/24,23:59,0
,7530449.0,42.0,11.0,8.0,12.0,1.75,13.5,106,12/06/24,00:00,15/06/24,23:59,0
,7530449.0,35.5,11.0,6.82,8.06,2.086,18.5,107,16/06/24,00:00,03/07/24,23:59,0
,7530449.0,42.59,11.0,8.0,12.0,1.79,13.16,108,04/07/24,00:00,22/08/24,23:59,0
,7530449.0,42.0,11.5,6.98,10.39,1.84,14.22,111,23/08/24,00:00,03/09/24,23:59,0
,7530449.0,42.0,11.5,7.04,11.58,1.92,11.87,112,04/09/24,00:00,04/10/24,23:59,0
,7530449.0,42.0,11.5,7.17,11.85,1.89,12.87,113,05/10/24,00:00,,23:59,1
,7530496.0,38.01,11.0,7.13,,,,116,02/04/24,00:00,24/05/24,23:59,0
,7530496.0,37.32,10.63,7.39,12.11,2.24,,116,25/05/24,00:00,28/05/24,23:59,0
,7530496.0,37.26,11.0,8.03,10.53,2.5,,187,29/05/24,00:00,26/06/24,23:59,0
,7530496.0,37.18,11.0,7.67,12.28,1.96,16.25,121,27/06/24,00:00,07/07/24,23:59,0
,7530496.0,38.18,11.0,7.2,12.03,2.06,16.06,122,08/07/24,00:00,07/08/24,23:59,0
,7530496.0,36.87,10.96,8.51,11.77,2.15,16.25,124,08/08/24,00:00,21/08/24,23:59,0
,7530496.0,36.87,10.95,8.51,11.77,2.15,16.25,125,22/08/24,00:00,22/08/24,23:59,0
,7530496.0,36.13,11.0,9.45,11.45,1.94,16.3,126,23/08/24,00:00,03/09/24,23:59,0
,7530496.0,38.2,11.0,6.9,11.44,2.14,15.06,128,04/09/24,00:00,03/09/24,23:59,0
,7530496.0,38.2,11.0,6.9,11.44,1.92,15.06,128,04/09/24,00:00,19/09/24,23:59,0
,7530496.0,38.2,11.0,6.9,11.44,2.14,15.06,129,20/09/24,00:00,19/10/24,23:59,0
,7530496.0,36.0,11.0,8.97,11.53,2.1,16.3,132,20/10/24,00:00,07/11/24,23:59,0
,7530496.0,35.5,11.0,9.97,11.41,2.0,16.3,133,08/11/24,00:00,11/12/24,23:59,0
,7530496.0,37.85,11.0,6.95,11.53,1.95,16.3,137,12/12/24,00:00,16/12/24,23:59,0
,7530496.0,38.11,11.0,7.04,11.51,1.99,16.3,138,17/12/24,00:00,17/12/24,23:59,0
,7530496.0,37.26,10.84,7.36,11.27,2.1,16.3,104,18/12/24,00:00,19/12/24,23:59,0
,7530496.0,37.79,11.0,6.69,10.06,2.25,16.1,139,20/12/24,00:00,,23:59,1
,7530497.0,37.09,11.0,8.19,,,,72,18/01/24,00:00,28/01/24,23:59,0
,7530497.0,36.05,11.0,9.31,,,,73,29/01/24,00:00,08/02/24,23:59,0
,7530497.0,35.83,11.0,9.59,,,,74,09/02/24,00:00,17/03/24,23:59,0
,7530497.0,38.08,11.0,6.94,,,,75,18/03/24,00:00,11/04/24,23:59,0
,7530497.0,38.37,10.97,6.88,,,,77,12/04/24,00:00,17/05/24,23:59,0
,7530497.0,38.5,11.0,6.8,9.92,2.08,,79,18/05/24,00:00,19/05/24,23:59,0
,7530497.0,37.46,10.66,7.27,12.0,2.13,,81,20/05/24,00:00,19/05/24,23:59,0
,7530497.0,37.46,10.66,7.27,12.0,2.13,,79,20/05/24,00:00,04/06/24,23:59,0
,7530497.0,37.92,11.0,7.51,12.0,2.1,16.1,83,05/06/24,00:00,20/06/24,23:59,0
,7530497.0,37.25,11.0,8.47,12.0,2.0,16.1,84,21/06/24,00:00,23/06/24,23:59,0
,7530497.0,37.16,11.0,7.62,12.0,2.03,16.1,85,24/06/24,00:00,05/07/24,23:59,0
,7530497.0,38.19,11.0,7.38,12.0,2.13,15.34,87,06/07/24,00:00,10/07/24,23:59,0
,7530497.0,38.19,11.0,7.38,12.0,2.13,15.34,88,11/07/24,00:00,06/08/24,23:59,0
,7530497.0,38.17,11.0,7.37,11.69,2.12,16.1,90,07/08/24,00:00,13/08/24,23:59,0
,7530497.0,38.17,11.0,7.37,11.69,2.12,16.1,91,14/08/24,00:00,18/08/24,23:59,0
,7530497.0,37.46,11.17,7.59,11.8,1.91,16.3,92,19/08/24,00:00,25/08/24,23:59,0
,7530497.0,38.77,11.12,6.92,11.54,2.15,16.01,93,26/08/24,00:00,04/10/24,23:59,0
,7530497.0,38.09,11.2,7.61,11.63,2.03,16.21,94,05/10/24,00:00,12/10/24,23:59,0
,7530497.0,37.83,11.2,7.17,11.58,2.02,16.3,94,13/10/24,00:00,20/10/24,23:59,0
,7530497.0,37.06,11.0,7.66,11.72,2.1,16.3,96,21/10/24,00:00,24/10/24,23:59,0
,7530497.0,37.06,11.0,7.66,11.72,2.06,16.3,96,25/10/24,00:00,10/11/24,23:59,0
,7530497.0,37.69,11.0,7.22,11.45,1.86,16.1,98,11/11/24,00:00,18/11/24,23:59,0
,7530497.0,37.59,11.0,7.38,11.62,1.93,16.3,100,19/11/24,00:00,26/11/24,23:59,0
,7530497.0,36.76,10.95,7.41,11.28,1.95,16.3,101,27/11/24,00:00,06/12/24,23:59,0
,7530497.0,37.24,10.82,7.33,11.37,1.97,16.3,102,07/12/24,00:00,12/12/24,23:59,0
,7530497.0,37.85,11.0,6.95,11.53,1.95,16.3,137,13/12/24,00:00,13/12/24,23:59,0
,7530497.0,37.24,10.82,7.33,11.37,1.97,16.3,103,14/12/24,00:00,14/12/24,23:59,0
,7530497.0,37.26,10.84,7.36,11.27,2.1,16.3,104,15/12/24,00:00,17/12/24,23:59,0
,7530497.0,42.0,11.0,6.5,10.96,2.0,13.86,118,18/12/24,00:00,,23:59,1
,7530498.0,42.0,11.0,8.0,,,,94,02/02/24,00:00,13/06/24,23:59,0
,7530498.0,42.0,11.0,8.0,12.0,1.75,13.5,106,14/06/24,00:00,04/07/24,23:59,0
,7530498.0,42.59,11.0,8.0,12.0,1.79,13.16,108,05/07/24,00:00,01/09/24,23:59,0
,7530498.0,42.0,11.5,7.04,11.58,1.92,11.87,112,02/09/24,00:00,16/10/24,23:59,0
,7530498.0,42.0,11.5,7.07,11.63,1.77,13.86,114,17/10/24,00:00,24/11/24,23:59,0
,7530498.0,42.0,11.0,6.75,11.84,1.49,16.3,2,25/11/24,00:00,24/11/24,23:59,0
,7530498.0,42.0,11.0,6.75,11.84,1.95,16.3,2,25/11/24,00:00,17/12/24,23:59,0
,7530498.0,42.0,11.0,6.5,10.96,2.0,13.86,118,18/12/24,00:00,18/12/24,23:59,0
,7530498.0,42.0,11.0,6.66,11.3,1.91,13.55,118,19/12/24,00:00,,23:59,1
,7530499.0,37.75,11.0,7.72,,,,81,22/01/24,00:00,29/01/24,23:59,0
,7530499.0,37.27,11.0,7.96,,,,82,30/01/24,00:00,06/02/24,23:59,0
,7530499.0,37.03,11.0,8.08,,,,83,07/02/24,00:00,,23:59,1
,7530741.0,42.0,11.0,8.0,,,,96,25/02/24,00:00,15/03/24,23:59,0
,7530741.0,42.0,11.0,8.0,,,,97,16/03/24,00:00,15/03/24,23:59,0
,7530741.0,42.0,11.0,8.0,,,,98,16/03/24,00:00,08/06/24,23:59,0
,7530741.0,42.0,11.0,8.04,12.0,1.73,14.16,104,09/06/24,00:00,09/06/24,23:59,0
,7530741.0,42.0,11.0,8.04,12.0,1.73,14.1116,105,10/06/24,00:00,12/06/24,23:59,0
,7530741.0,42.0,11.0,8.0,12.0,1.75,13.5,106,13/06/24,00:00,09/07/24,23:59,0
,7530741.0,42.59,11.0,8.0,12.0,1.79,13.16,109,10/07/24,00:00,,23:59,1
,7530777.0,37.61,10.91,7.59,,,,1,11/03/24,00:00,06/04/24,23:59,0
,7530777.0,37.17,10.95,7.68,,,,2,07/04/24,00:00,19/04/24,23:59,0
,7530777.0,37.18,11.0,7.85,,,,4,20/04/24,00:00,21/04/24,23:59,0
,7530777.0,37.18,11.0,7.85,12.0,2.19,,4,22/04/24,00:00,21/04/24,23:59,0
,7530777.0,37.05,10.97,7.83,12.0,2.19,,5,22/04/24,00:00,22/05/24,23:59,0
,7530777.0,36.39,10.64,8.17,12.0,2.05,,10,23/05/24,00:00,21/06/24,23:59,0
,7530777.0,42.0,11.0,8.0,12.0,1.75,13.5,11,22/06/24,00:00,24/08/24,23:59,0
,7530777.0,37.74,11.0,7.55,12.0,1.91,16.0,12,25/08/24,00:00,25/08/24,23:59,0
,7530777.0,38.48,11.0,7.51,12.0,2.19,15.0,13,26/08/24,00:00,07/10/24,23:59,0
,7530777.0,38.31,11.0,7.16,11.96,2.02,15.81,15,08/10/24,00:00,23/10/24,23:59,0
,7530777.0,37.16,11.0,7.72,11.86,2.05,16.0,16,24/10/24,00:00,27/10/24,23:59,0
,7530777.0,37.0,11.0,7.67,11.73,2.05,16.0,18,28/10/24,00:00,10/11/24,23:59,0
,7530777.0,37.07,11.0,7.64,1.79,1.79,16.0,19,11/11/24,00:00,,23:59,1
,7530797.0,37.15,11.5,5.83,9.27,2.79,16.0,2,14/07/24,00:00,20/09/24,23:59,0
,7530797.0,35.89,11.5,6.66,9.85,2.6,16.0,4,21/09/24,00:00,22/10/24,23:59,0
,7530797.0,35.5,11.5,6.99,10.0,2.6,15.94,5,23/10/24,00:00,03/12/24,23:59,0
,7530797.0,36.6,11.5,5.5,8.8,2.68,16.0,6,04/12/24,00:00,,23:59,1
,7530825.0,37.06,11.0,8.14,11.78,1.8,16.0,1,15/11/24,00:00,17/11/24,23:59,0
,7530825.0,37.1,11.0,8.26,11.83,1.88,16.0,2,18/11/24,00:00,24/11/24,23:59,0
,7530825.0,36.65,11.0,8.2,11.65,1.8,16.0,2,25/11/24,00:00,04/12/24,23:59,0
,7530825.0,37.36,11.0,7.65,11.1,2.0,16.0,4,05/12/24,00:00,,23:59,1
,7549044.0,36.85,11.0,8.14,,,,176,12/01/24,00:00,08/03/24,23:59,0
,7549044.0,36.68,11.0,8.11,,,,181,09/03/24,00:00,16/05/24,23:59,0
,7549044.0,36.68,11.0,8.11,12.0,2.19,,185,17/05/24,00:00,07/06/24,23:59,0
,7549044.0,37.73,11.0,7.57,10.61,2.31,15.95,189,08/06/24,00:00,02/07/24,23:59,0
,7549044.0,38.08,11.0,7.73,10.39,2.35,15.0,193,03/07/24,00:00,24/08/24,23:59,0
,7549044.0,38.21,11.0,6.59,10.21,2.2,16.1,199,25/08/24,00:00,06/09/24,23:59,0
,7549044.0,38.49,11.5,6.78,10.0,2.29,13.87,201,07/09/24,00:00,17/11/24,23:59,0
,7549044.0,38.02,11.0,6.74,10.01,2.18,16.1,211,18/11/24,00:00,09/12/24,23:59,0
,7549044.0,37.39,11.0,6.75,10.0,2.19,15.1,214,10/12/24,00:00,,23:59,1
,7549054.0,36.29,10.94,9.38,,,,112,09/01/24,00:00,25/06/24,23:59,0
,7549054.0,37.18,11.0,7.67,12.28,1.96,16.25,121,26/06/24,00:00,16/08/24,23:59,0
,7549054.0,36.87,10.95,8.51,11.77,2.15,16.25,125,17/08/24,00:00,01/09/24,23:59,0
,7549054.0,38.2,11.0,6.9,11.44,2.14,15.06,128,02/09/24,00:00,04/11/24,23:59,0
,7549054.0,35.5,11.0,9.97,11.41,2.0,16.3,133,05/11/24,00:00,07/11/24,23:59,0
,7549054.0,37.03,11.0,6.83,10.02,2.17,16.1,208,08/11/24,00:00,02/12/24,23:59,0
,7549054.0,37.53,11.0,7.41,11.46,1.81,16.3,135,03/12/24,00:00,08/12/24,23:59,0
,7549054.0,37.85,11.0,6.95,11.53,1.95,16.3,137,09/12/24,00:00,,23:59,1
,7549082.0,42.0,11.0,8.0,,,,97,13/03/24,00:00,09/05/24,23:59,0
,7549082.0,42.24,11.0,8.0,11.88,1.51,,101,10/05/24,00:00,29/05/24,23:59,0
,7549082.0,42.0,11.0,8.0,12.0,1.84,,103,30/05/24,00:00,08/07/24,23:59,0
,7549082.0,42.59,11.0,8.0,12.0,1.79,13.16,109,09/07/24,00:00,,23:59,1
,7549088.0,37.07,11.0,7.64,1.79,1.79,16.0,19,11/11/24,00:00,08/12/24,23:59,0
,7549088.0,38.46,10.8,6.71,11.23,2.09,15.37,21,09/12/24,00:00,,23:59,1
,7530857.0,43.5,11.29,7.49,9.55,2.14,12.0,21,07/01/26,00:00,,23:59,1
,7530827.0,43.81,11.5,6.58,12.52,1.79,12.0,1,15/08/25,00:00,31/08/25,23:59,0
,7530827.0,43.5,11.5,6.1,10.84,1.98,12.58,3,01/09/25,00:00,14/10/25,23:59,0
,7530827.0,43.5,11.5,6.0,10.7,2.05,12.64,4,15/10/25,00:00,10/11/25,23:59,0
,7530827.0,43.5,11.5,6.0,11.22,1.89,12.73,5,11/11/25,00:00,10/12/25,23:59,0
,7530827.0,43.5,11.5,6.21,10.38,2.0,12.72,6,11/12/25,00:00,,23:59,1
,7530831.0,36.44,11.0,6.0,13.5,1.98,15.49,2,14/04/25,00:00,14/05/25,23:59,0
,7530831.0,36.2,11.0,6.0,13.3,2.08,15.49,3,15/05/25,00:00,,23:59,1
,7530857.0,43.5,11.0,6.17,12.1,1.99,12.0,1,30/06/25,00:00,14/07/25,23:59,0
,7530857.0,43.5,11.0,6.72,11.44,2.01,12.0,4,15/07/25,00:00,26/07/25,23:59,0
,7530857.0,43.5,11.0,6.42,12.2,1.94,12.0,7,27/07/25,00:00,27/07/25,23:59,0
,7530857.0,43.5,11.0,6.85,13.0,1.78,12.0,6,28/07/25,00:00,03/08/25,23:59,0
,7530857.0,43.5,11.5,6.82,10.01,2.17,12.0,7,04/08/25,00:00,10/08/25,23:59,0
